geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
8743,-23.552193817590386,-46.22519166338667,mogi das cruzes,SP
4855,-23.76554091210768,-46.682970928870766,sao paulo,SP
41940,-13.0103634343586,-38.48682592700101,salvador,BA
22631,-23.002162794621697,-43.3277344118818,rio de janeiro,RJ
6773,-23.641174822926867,-46.79262600360667,taboao da serra,SP
78055,-15.49623171299993,-56.04010899999997,cuiaba,MT
17521,-22.247638291707503,-49.9183437202377,marilia,SP
13087,-22.90109279006605,-47.06935117383839,campinas,SP
9400,-23.715536039315253,-46.41114060723905,ribeirao pires,SP
20021,-22.910699536211037,-43.17049395045876,rio de janeiro,RJ
83065,-25.51178633104222,-49.160216461796615,são josé dos pinhais,PR
35010,-18.850903564576463,-41.94194809695477,governador valadares,MG
12010,-23.038480779746937,-45.56465350425636,taubate,SP
4860,-23.76447336663973,-46.71427936886143,sao paulo,SP
8710,-23.526422077990645,-46.19616304731952,mogi das cruzes,SP
65495,-3.5561331857275333,-44.58733828714972,miranda do norte,MA
18900,-22.89937119437213,-49.631857161811,santa cruz do rio pardo,SP
50090,-8.072167746321202,-34.88289140743839,recife,PE
50860,-8.095413397125087,-34.92517256510818,recife,PE
38660,-15.628661875514396,-46.42296077524693,buritis,MG
9761,-23.7096354173128,-46.52683236259691,sao bernardo do campo,SP
54505,-8.28951985243271,-35.04063763354985,cabo de santo agostinho,PE
11725,-23.99914599916329,-46.41971775076462,praia grande,SP
4612,-23.622957869553925,-46.66484144171619,sao paulo,SP
18207,-23.59869255523367,-48.05957261770985,itapetininga,SP
48601,-9.397639620329729,-38.22386494552668,paulo afonso,BA
81935,-25.552719042579277,-49.25156321884692,curitiba,PR
53050,-7.970188397061564,-34.836683093159934,olinda,PE
88802,-28.684201406244952,-49.37488240502354,criciuma,SC
21041,-22.865277509031035,-43.25299349333489,rio de janeiro,RJ
76900,-10.88708614147,-61.95038370309095,ji-paraná,RO
5868,-23.66510911296093,-46.7766035409429,sao paulo,SP
63430,-6.3798105537204295,-38.82949294525805,ico,CE
74967,-16.815642191422757,-49.2895813980122,aparecida de goiânia,GO
32687,-19.940797571469783,-44.09668649639332,betim,MG
35675,-19.950751464686768,-44.343820920421145,juatuba,MG
25233,-22.708110139171172,-43.30196999999998,duque de caxias,RJ
3407,-23.54354994809283,-46.55013560866177,sao paulo,SP
1244,-23.696075775211646,-46.63562600428822,sao paulo,SP
9541,-23.621033503750912,-46.5616704970858,são caetano do sul,SP
82510,-25.38751123645126,-49.233949036933176,curitiba,PR
14804,-21.76862893907002,-48.19530598370241,araraquara,SP
15400,-20.73293603513987,-48.90826324055365,olimpia,SP
13506,-22.39201776928394,-47.551901257267126,rio claro,SP
13052,-22.969187748542907,-47.11532163820769,campinas,SP
42809,-12.695384637297307,-38.32389941180442,camacari,BA
11730,-24.074301692083623,-46.6319711972134,mongagua,SP
76820,-8.756003396680468,-63.878393933309646,porto velho,RO
35700,-19.45517418908287,-44.23316008973362,sete lagoas,MG
91130,-30.00420383458364,-51.12658145752789,porto alegre,RS
7013,-23.47272436886143,-46.5249751239252,guarulhos,SP
31080,-19.884277864562254,-43.90683629975758,belo horizonte,MG
9040,-23.6628135,-46.53313199999998,santo andre,SP
6608,-23.537019547684764,-46.91386520873876,jandira,SP
30320,-19.97326458053277,-43.94118055619874,belo horizonte,MG
22793,-23.00222767055226,-43.37156336900566,rio de janeiro,RJ
21021,-22.842941061053764,-43.2660294739165,rio de janeiro,RJ
50050,-8.060966623088484,-34.88097464807545,recife,PE
88220,-27.10009172949208,-48.61878887997939,itapema,SC
41310,-12.893840999999991,-38.43390375,salvador,BA
22631,-23.00355954454958,-43.328815595620014,rio de janeiro,RJ
3152,-23.591430963644733,-46.58179450735758,sao paulo,SP
95707,-29.15762663063304,-51.539807827093504,bento goncalves,RS
28920,-22.86014660734484,-42.000935768810514,cabo frio,RJ
13847,-22.342250194605803,-46.9353541671801,mogi-guacu,SP
9617,-23.66663380045007,-46.55978730128678,sao bernardo do campo,SP
4313,-23.6370732850424,-46.63277362975359,sao paulo,SP
40285,-12.985826823669516,-38.48305379002604,salvador,BA
56509,-8.421643193102863,-37.05940569630876,arcoverde,PE
12515,-22.80187316170345,-45.19911782597436,guaratingueta,SP
88070,-27.58824295366141,-48.5843197209302,florianopolis,SC
93700,-29.69005945179392,-51.06162722294797,campo bom,RS
84640,-26.161981616111987,-51.554951541377285,bituruna,PR
2244,-23.488502395227464,-46.60588198376569,sao paulo,SP
91750,-30.131963082312097,-51.202137388437095,porto alegre,RS
35940,-19.90594274879048,-43.09393452121691,rio piracicaba,MG
58840,-6.762196031075167,-37.7855118795108,pombal,PB
5046,-23.524542450458764,-46.69774156549716,sao paulo,SP
16400,-21.676125729319597,-49.753206832111054,lins,SP
39915,-15.685592706052397,-40.74144813177133,mata verde,MG
13635,-21.97408678981516,-47.42737588696264,pirassununga,SP
8460,-23.55019812166359,-46.399345694740646,são paulo,SP
11065,-23.96415699500834,-46.34873417485142,santos,SP
9761,-23.7096354173128,-46.52683236259691,sao bernardo do campo,SP
24310,-22.907077496155978,-43.06711940072816,niteroi,RJ
36020,-21.76661396597893,-43.336812988549326,juiz de fora,MG
5466,-23.551950649049758,-46.71998057452489,sao paulo,SP
22080,-22.983094727739537,-43.19132658298231,rio de janeiro,RJ
24240,-22.896758620030063,-43.09986895989383,niteroi,RJ
2202,-23.49230095115125,-46.59647944823706,sao paulo,SP
40230,-13.000614342311296,-38.499840814376896,salvador,BA
5835,-23.65110736542445,-46.75753313570026,sao paulo,SP
14808,-21.825504434644216,-48.154509256431695,araraquara,SP
4363,-23.648504488656396,-46.66925991347849,sao paulo,SP
4115,-23.5880346217035,-46.6249182536788,sao paulo,SP
6397,-23.530778831682674,-46.85684581422118,carapicuiba,SP
13416,-22.716465673062416,-47.64142467969885,piracicaba,SP
57010,-9.673481332588036,-35.75088503542995,maceió,AL
81210,-25.44085348514059,-49.32528367055224,curitiba,PR
20751,-22.883955223700177,-43.30711642798197,rio de janeiro,RJ
22765,-22.952838321397667,-43.34361217721735,rio de janeiro,RJ
85770,-25.76080168277432,-53.53699790018001,realeza,PR
5522,-23.592277183738226,-46.73651818526743,são paulo,SP
2976,-23.473079664202984,-46.71318332498238,sao paulo,SP
14801,-21.787869622612646,-48.18383875927465,araraquara,SP
5328,-23.5324318462404,-46.759439786571605,são paulo,SP
4125,-23.60125898565597,-46.62078003691365,sao paulo,SP
5187,-23.44001159683971,-46.749702004934726,sao paulo,SP
28940,-22.8548422104746,-42.102742687757775,sao pedro da aldeia,RJ
38742,-18.936757185500465,-46.99496645427407,patrocinio,MG
4845,-23.75316354203941,-46.69775576741302,sao paulo,SP
57051,-9.65821598528481,-35.737715110883464,maceio,AL
4444,-23.687799971277748,-46.68874136553328,sao paulo,SP
30770,-19.901505446303823,-43.96707716166544,belo horizonte,MG
28860,-22.481270732089904,-42.01765233488763,casimiro de abreu,RJ
1529,-23.5688472717122,-46.63556906826712,sao paulo,SP
27535,-22.450902883980643,-44.43784761642339,resende,RJ
87015,-23.4328093544267,-51.953738929047546,maringa,PR
21815,-22.88683858673322,-43.4647308290437,rio de janeiro,RJ
46220,-14.406974523732506,-42.07954972491689,rio do antonio,BA
23535,-22.983465154307854,-43.69961181404006,rio de janeiro,RJ
89037,-26.91077995672313,-49.09482433721938,blumenau,SC
4010,-23.59135306549717,-46.63589421440933,sao paulo,SP
7095,-23.444527785675387,-46.51133840875463,guarulhos,SP
22753,-22.975034730509503,-43.32634456134223,rio de janeiro,RJ
4232,-23.61832269205438,-46.592670747862144,sao paulo,SP
39804,-17.868938196673927,-41.51724414069656,teofilo otoni,MG
39120,-18.455180110095394,-43.74380176210816,gouveia,MG
95695,-29.6403739233588,-50.46042809498484,riozinho,RS
9910,-23.691187864014,-46.624213430607696,diadema,SP
84400,-25.2077601924834,-50.97976243324387,prudentopolis,PR
56460,-8.97445277384061,-38.21986668988561,petrolandia,PE
81850,-25.539921303912525,-49.24315808327076,curitiba,PR
21235,-22.838279584511515,-43.31424422494092,rio de janeiro,RJ
48500,-10.508350137768362,-39.01701643139715,euclides da cunha,BA
5844,-23.656421834016683,-46.743528041039205,sao paulo,SP
91130,-30.00059885680064,-51.13129123273121,porto alegre,RS
13835,-22.32785633347878,-47.17341253198352,conchal,SP
75523,-18.40955524760118,-49.21099597992811,itumbiara,GO
8730,-23.53744179156388,-46.19809909557793,mogi das cruzes,SP
11702,-24.018406512349248,-46.4471437790698,praia grande,SP
30690,-19.975758222631715,-44.06264842001833,belo horizonte,MG
7124,-23.44494395697963,-46.536816436580295,guarulhos,SP
9920,-23.679280373564627,-46.62227818997064,diadema,SP
15830,-21.191858903902475,-48.89856454704894,pindorama,SP
7095,-23.456860533441063,-46.53672239217496,guarulhos,SP
89618,-27.219232269590684,-50.97855155062671,monte carlo,SC
8370,-23.594424631975283,-46.43580485844542,sao paulo,SP
74905,-16.7385276750954,-49.25409902844522,aparecida de goiania,GO
59297,-5.789439584051075,-35.310474317831954,sao goncalo do amarante,RN
3016,-23.537082908130888,-46.61361501318597,sao paulo,SP
4743,-23.652577048012027,-46.70547396932887,sao paulo,SP
35450,-20.24364679292564,-43.80678616165588,itabirito,MG
76820,-8.741781790168428,-63.86747464702079,porto velho,RO
89161,-27.194814754371286,-49.59969908852222,rio do sul,SC
22450,-22.985789649956747,-43.23483352605015,rio de janeiro,RJ
32600,-19.92478146557844,-44.29168777273146,betim,MG
11630,-23.804113768939523,-45.35907362031245,ilhabela,SP
13520,-22.546675065065887,-47.8867982783284,sao pedro,SP
8191,-23.48014954731953,-46.37977472898028,sao paulo,SP
6519,-23.48717734617426,-46.959705158146335,santana de parnaiba,SP
22785,-23.012709324128352,-43.51109785588553,rio de janeiro,RJ
8557,-23.508477312141267,-46.33792433458316,poa,SP
95915,-29.466344967685558,-52.083939461791765,santa clara do sul,RS
71937,-15.792809793236708,-47.848646304749245,brasilia,DF
24120,-22.88811944508296,-43.08868427674979,niteroi,RJ
88085,-27.60882784041201,-48.59382104385709,florianopolis,SC
15390,-20.64299771621022,-51.50844558605462,itapura,SP
20261,-22.9271572872641,-43.21309781903173,rio de janeiro,RJ
11940,-24.692943516435136,-48.00180051643514,jacupiranga,SP
65074,-2.5101123018868523,-44.25600680943393,sao luis,MA
84970,-23.76030281469769,-49.629847074949495,santana do itarare,PR
5018,-23.534917805989988,-46.68113396601067,são paulo,SP
87050,-23.42671835939699,-51.92455377901449,maringa,PR
30431,-19.933267238790155,-43.96496080488016,belo horizonte,MG
1156,-23.52977870053088,-46.6648274753015,sao paulo,SP
7025,-23.48351485567545,-46.54432730322003,guarulhos,SP
13010,-22.900010154048065,-47.05605650652087,campinas,SP
4470,-23.712681719401004,-46.65379721065844,sao paulo,SP
38414,-18.94073032168612,-48.33817298473655,uberlandia,MG
2713,-23.506600526227714,-46.68691677047144,sao paulo,SP
98435,-27.21239630026355,-53.61385047769952,pinheirinho do vale,RS
11075,-23.94936886146559,-46.33078306757029,santos,SP
40415,-12.92468654077627,-38.50404665307457,salvador,BA
37400,-21.834476303718944,-45.40786400211738,campanha,MG
7144,-23.40271709908247,-46.52517594240868,guarulhos,SP
29106,-20.34941896638585,-40.305229363907,vila velha,ES
11740,-24.190788310577624,-46.81837987024642,itanhaém,SP
85055,-25.37237422150713,-51.47167347639802,guarapuava,PR
38840,-19.00065474140337,-46.30325357660374,carmo do paranaiba,MG
30112,-19.93896490259096,-43.932396918402674,belo horizonte,MG
14783,-20.567946048848757,-48.58312901249348,barretos,SP
65900,-5.518741304192118,-47.48538298955199,imperatriz,MA
79041,-20.47983910515051,-54.57435057240756,campo grande,MS
98360,-27.46951138141766,-53.1693766582704,rodeio bonito,RS
12400,-22.92790589047263,-45.45697614199004,pindamonhangaba,SP
58039,-7.118857655288803,-34.82825352899768,joao pessoa,PB
89900,-26.74693705804916,-53.514958357006975,sao miguel do oeste,SC
1301,-23.548980918402677,-46.6519725,sao paulo,SP
22421,-22.981799536211035,-43.21041229808412,rio de janeiro,RJ
2440,-23.47714406050551,-46.6480762492354,sao paulo,SP
57020,-9.663905899520987,-35.74272657923488,maceió,AL
36205,-21.226882352055757,-43.76598243159897,barbacena,MG
9260,-23.632730975733818,-46.50279397557183,santo andre,SP
6322,-23.526226882143064,-46.83635873172043,carapicuiba,SP
11346,-23.94742538875701,-46.46301325687816,sao vicente,SP
6515,-23.471692780935957,-46.8906978730274,santana de parnaiba,SP
98300,-27.89484078165126,-53.309063245052016,palmeira das missoes,RS
44054,-12.217002516792643,-38.95274072384441,feira de santana,BA
3581,-23.556819268942235,-46.4982848484621,sao paulo,SP
36900,-20.25203610635704,-42.031793462348254,manhuacu,MG
27916,-22.378471997542537,-41.77742600395331,macae,RJ
78307,-13.721173638735763,-59.26540355947376,campos de julio,MT
30112,-19.937342881758937,-43.93433704163538,belo horizonte,MG
30140,-19.925411323330906,-43.94493577324142,belo horizonte,MG
29060,-20.2795947882164,-40.29334026144041,vitoria,ES
9980,-23.70493367716003,-46.61744355412885,diadema,SP
18705,-23.10741763835193,-48.94818129225576,avaré,SP
29730,-19.517802396552515,-41.01516433324462,baixo guandu,ES
22210,-22.9370613938484,-43.18276058950319,rio de janeiro,RJ
44640,-11.811267505475998,-39.377152036455534,riachao do jacuipe,BA
11080,-23.956396459381786,-46.352104226981,santos,SP
38600,-17.22353157927752,-46.869605467847286,paracatu,MG
38525,-18.757298999999943,-47.71189249999995,estrela do sul,MG
22793,-23.00950632361936,-43.42002281072184,rio de janeiro,RJ
33902,-19.789209073547248,-44.02250767984309,ribeirao das neves,MG
3411,-23.544683172081456,-46.54663458298232,sao paulo,SP
92200,-29.94479934343319,-51.18080567606992,canoas,RS
35701,-19.46610033168597,-44.22217204969999,sete lagoas,MG
88010,-27.59237038135491,-48.55525908353056,florianopolis,SC
29065,-20.278032286427376,-40.29768499373894,vitoria,ES
1526,-23.56324538412487,-46.63071419608747,são paulo,SP
40150,-12.998188037191978,-38.52451232653354,salvador,BA
18061,-23.49569314432453,-47.49324184248949,sorocaba,SP
76200,-16.46053471739964,-51.11753560324686,ipora,GO
2367,-23.65661495252436,-46.64416949208603,sao paulo,SP
35367,-20.28402226953892,-42.33997986017913,matipo,MG
95960,-29.239163925386627,-51.8672249626933,encantado,RS
47850,-12.0796232907166,-45.80372020510983,luís eduardo magalhães,BA
57040,-9.64804054731953,-35.721528904524206,maceio,AL
13631,-22.01296621901632,-47.4254560477213,pirassununga,SP
5171,-23.47846082653355,-46.74780027254892,sao paulo,SP
28890,-22.55441970357293,-41.97640296444851,rio das ostras,RJ
50730,-8.058473046627045,-34.9447291969242,recife,PE
11320,-23.969768958991388,-46.38281117538161,sao vicente,SP
52050,-8.039827016100157,-34.89387045406545,recife,PE
68515,-6.068930447299854,-49.9039586246,parauapebas,PA
4805,-23.714860452680465,-46.69945211518262,sao paulo,SP
22750,-22.93693037641969,-43.333043892984165,rio de janeiro,RJ
65695,-5.735098620117699,-44.1567339649248,fortuna,MA
94450,-30.0930298439467,-51.07867164855201,viamao,RS
6760,-23.61379817995001,-46.77354727030061,taboão da serra,SP
18185,-23.81548039593251,-47.71590021394689,pilar do sul,SP
45985,-17.531060722802263,-39.74692986015084,teixeira de freitas,BA
95800,-29.60767425370489,-52.20207552863754,venancio aires,RS
6730,-23.646113205271497,-46.99261783644624,vargem grande paulista,SP
18480,-23.70680042842542,-49.49467470827349,itaporanga,SP
20560,-22.920115499999994,-43.267274999999984,rio de janeiro,RJ
11463,-23.94835458461149,-46.29733118033115,guarujá,SP
48601,-9.398480153447904,-38.22168205480282,paulo afonso,BA
23510,-22.921656591436424,-43.67995195946112,rio de janeiro,RJ
36240,-21.469610301101355,-43.54039444098378,santos dumont,MG
7051,-23.46824854010617,-46.55284171717929,guarulhos,SP
5018,-23.534823142939565,-46.680989045097824,sao paulo,SP
84261,-24.3262803325662,-50.61723204065312,telêmaco borba,PR
36700,-21.54174166689116,-42.652720901822896,leopoldina,MG
14140,-21.34137588117109,-47.73469702728636,cravinhos,SP
88495,-28.0264877692334,-48.62232493590085,garopaba,SC
98801,-28.31360744263103,-54.268362853347625,santo angelo,RS
75522,-18.40382609005107,-49.19679627799091,itumbiara,GO
42801,-12.717949338379135,-38.32785848535166,camacari,BA
86630,-22.82309220142337,-51.59623672977457,centenario do sul,PR
25815,-22.11087418766801,-43.20100019506189,tres rios,RJ
77470,-11.809114442555344,-49.52673598719451,formoso do araguaia,TO
91570,-30.122822999999947,-51.104311999999965,porto alegre,RS
3475,-23.572548366639733,-46.51880193588781,sao paulo,SP
6868,-23.760881916886703,-46.83978007637005,itapecerica da serra,SP
72215,-15.83200770133787,-48.091640056545934,brasília,DF
64028,-5.160037331206277,-42.78208637652473,teresina,PI
12949,-23.14818021648501,-46.57994648238086,atibaia,SP
34007,-20.068838544795486,-43.98674247017684,nova lima,MG
31615,-19.80439797169481,-43.95636806203472,belo horizonte,MG
6437,-23.544441,-46.88697599999999,barueri,SP
29395,-20.22513575344262,-41.51249379700943,ibatiba,ES
8775,-23.50332008656383,-46.19250272284581,mogi das cruzes,SP
13212,-23.154884178511598,-46.95927766934414,jundiai,SP
7600,-23.32089752010076,-46.59502219113115,mairipora,SP
39390,-17.10877254832331,-43.82588160831847,bocaiuva,MG
79003,-20.468679315451816,-54.60169294732383,campo grande,MS
13300,-23.270154308819507,-47.29502296170595,itu,SP
88750,-28.27345370655186,-49.14500343448136,braco do norte,SC
56800,-7.751675308151269,-37.635678467765,afogados da ingazeira,PE
88034,-27.587698890905543,-48.49750716290621,florianopolis,SC
13035,-22.912447431588635,-47.0842418664955,campinas,SP
35170,-19.530826064659088,-42.62480051229115,coronel fabriciano,MG
93115,-29.735305470713865,-51.1480305,sao leopoldo,RS
11470,-23.96042662559865,-46.28427410560335,guaruja,SP
73252,-15.688138448742492,-47.82861783601443,brasilia,DF
77300,-11.629225787520213,-46.82197885344653,dianopolis,TO
12422,-22.9349241126711,-45.47060762599769,pindamonhangaba,SP
37900,-20.72155474025125,-46.6034545239782,passos,MG
63430,-6.398948697107764,-38.862458790853246,ico,CE
3163,-23.54605107799065,-46.595275014570944,sao paulo,SP
8683,-23.528695088063657,-46.3113964767829,suzano,SP
36212,-21.18694788245833,-43.97855565567951,barroso,MG
86220,-23.376793234035997,-50.8400527605377,assaí,PR
91150,-29.992845020303943,-51.11942025507598,porto alegre,RS
79200,-20.470579879469277,-55.77469942233789,aquidauana,MS
6820,-23.663728739107835,-46.79873221968947,embu das artes,SP
64014,-5.090468906105967,-42.79674885439502,teresina,PI
19820,-22.74530350240525,-50.58254037068159,taruma,SP
89203,-26.321743665560597,-48.86043665667378,joinville,SC
31842,-19.838320574528197,-43.921764131138566,belo horizonte,MG
9820,-23.734461102499612,-46.55685205775775,sao bernardo do campo,SP
20720,-22.90522096422165,-43.29328500403937,rio de janeiro,RJ
71900,-15.832334737539538,-48.03880152367143,brasilia,DF
22775,-22.965905556986492,-43.38999869671641,rio de janeiro,RJ
88521,-27.781919588303968,-50.29190009950974,lages,SC
88220,-27.102098999999946,-48.62961349999995,itapema,SC
40270,-12.971421806278457,-38.48269148014892,salvador,BA
12071,-23.007170725600467,-45.5308699851481,taubate,SP
40100,-12.993574903139226,-38.51477202123606,salvador,BA
18970,-23.03786016626869,-49.70817939739533,chavantes,SP
32310,-19.940706714893462,-44.03725392859361,contagem,MG
18050,-23.515869394396653,-47.49749862753188,sorocaba,SP
3693,-23.533609473772287,-46.47524292630852,sao paulo,SP
21921,-22.80889707799065,-43.18910172300767,rio de janeiro,RJ
12730,-22.57701709686078,-44.94780563641869,cruzeiro,SP
88930,-28.92408113559094,-49.68967273477987,turvo,SC
70373,-15.820316999999996,-47.90824199999999,brasília,DF
24110,-22.87637350429917,-43.09701343450282,niteroi,RJ
98025,-28.64019386693525,-53.60400974758506,cruz alta,RS
4375,-23.65664563474524,-46.658890529286126,são paulo,SP
13600,-22.358598066333883,-47.39081957369148,araras,SP
20561,-22.919968414651755,-43.26797439702238,rio de janeiro,RJ
66610,-1.4307280669914848,-48.447406771446126,belem,PA
1136,-23.52479161143172,-46.65813556702636,sao paulo,SP
79890,-22.0840900152302,-54.79002120450242,itapora,MS
48601,-9.411094861666792,-38.21880662833096,paulo afonso,BA
17012,-22.343132348029407,-49.05099772621032,bauru,SP
11065,-23.96394105718728,-46.34473234970285,santos,SP
68639,-3.8479662725168393,-49.10011829879808,goianesia do para,PA
90040,-30.043420386894837,-51.21117758644476,porto alegre,RS
20230,-22.91246037108313,-43.19217621801601,rio de janeiro,RJ
70866,-15.751237500000002,-47.88252449999999,brasília,DF
25040,-22.74588999999997,-43.31876395199998,duque de caxias,RJ
24220,-22.900571321998765,-43.10493033406502,niteroi,RJ
37600,-22.611231424801847,-46.05770356671242,cambui,MG
4431,-23.687123755179545,-46.65151246717512,sao paulo,SP
95630,-29.626498913996286,-50.816596719497085,parobe,RS
82720,-25.356446705747107,-49.23811251155813,curitiba,PR
8295,-23.54628881642875,-46.45371050871529,sao paulo,SP
28390,-20.970373499999997,-42.044672250000005,porciuncula,RJ
17500,-22.24110982572616,-49.93587086938142,marilia,SP
66070,-1.4517626724112245,-48.45872973480908,belem,PA
4718,-23.63336860096996,-46.70360298105199,sao paulo,SP
8780,-23.51772668634557,-46.17790885385722,mogi das cruzes,SP
60844,-3.823377359974622,-38.477912971694806,fortaleza,CE
25635,-22.532871532435408,-43.185524467564576,petropolis,RJ
12630,-22.659037501529205,-45.01164134831786,cachoeira paulista,SP
15060,-20.803451727992147,-49.37122951846521,são josé do rio preto,SP
15050,-20.783324536415275,-49.3746160325264,sao jose do rio preto,SP
86450,-23.57071489988526,-49.91084469286893,quatigua,PR
21060,-22.85500749402739,-43.26366502663174,rio de janeiro,RJ
36280,-20.95965380685704,-43.793054044132255,carandai,MG
5883,-23.676010164775285,-46.77960983869491,sao paulo,SP
8412,-23.549497648075448,-46.40757706440065,sao paulo,SP
7428,-23.405208641992388,-46.32233310279111,aruja,SP
13174,-22.82327287786314,-47.25204650384164,sumaré,SP
31160,-19.884276534277785,-43.93369976533555,belo horizonte,MG
29600,-20.076119279047106,-41.1254388256669,afonso claudio,ES
24914,-22.920441309999944,-42.85098999999997,marica,RJ
15900,-21.413139621827742,-48.50981546728439,taquaritinga,SP
11608,-23.80390898834324,-45.40200129225576,sao sebastiao,SP
81170,-25.51230022803358,-49.32709927907629,curitiba,PR
11510,-23.88467321453209,-46.42164429760316,cubatao,SP
15370,-20.63931874326506,-51.108750035714806,pereira barreto,SP
1323,-23.57008996692315,-46.64201970525632,sao paulo,SP
20260,-22.91594935172878,-43.21235613840123,rio de janeiro,RJ
35163,-19.44561634609617,-42.56081998972821,ipatinga,MG
79117,-20.432447736583907,-54.62820130356428,campo grande,MS
5574,-23.58682138135491,-46.802411816406014,sao paulo,SP
88495,-28.102379568477115,-48.6727265148549,garopaba,SC
19816,-22.670309294477462,-50.39880708604073,assis,SP
75805,-17.87643133993606,-51.72760499291556,jatai,GO
91790,-30.147653190724935,-51.15272533246272,porto alegre,RS
45605,-14.792262653067112,-39.27012378573488,itabuna,BA
9210,-23.634468758681823,-46.52485875069858,santo andre,SP
3617,-23.519765126839403,-46.52584357146977,sao paulo,SP
2317,-23.45919425618896,-46.595637764643065,sao paulo,SP
5311,-23.52773504312137,-46.73639800210442,sao paulo,SP
22793,-22.988082118986977,-43.37918022274642,rio de janeiro,RJ
21210,-22.848678283410315,-43.30691910219393,rio de janeiro,RJ
21330,-22.881248370534863,-43.3665111695713,rio de janeiro,RJ
1202,-23.53727532361937,-46.64544331418429,sao paulo,SP
3185,-23.56318062392521,-46.582711072162255,sao paulo,SP
3222,-23.586716808211687,-46.56101440368747,sao paulo,SP
20775,-22.89296426588382,-43.27385129101501,rio de janeiro,RJ
3806,-23.50214347293557,-46.47630623659768,sao paulo,SP
69055,-3.0775282281435627,-60.01306923980033,manaus,AM
8655,-23.61896226870299,-46.31697025172012,suzano,SP
91260,-30.036087034100923,-51.11891197056258,porto alegre,RS
8500,-23.538798388879613,-46.36496069683156,ferraz de vasconcelos,SP
13274,-22.9605903404936,-46.98547323374033,valinhos,SP
76420,-14.464697829053732,-48.45392702828843,niquelandia,GO
85945,-24.58589100707861,-53.509214513124896,tupãssi,PR
21810,-22.877694958327226,-43.45964325992827,rio de janeiro,RJ
37004,-21.553443905528216,-45.42793387183042,varginha,MG
11250,-23.79699491694964,-45.99876469950258,bertioga,SP
98640,-27.497848985960125,-54.104880068346574,crissiumal,RS
4777,-23.695119356367943,-46.69812718679663,sao paulo,SP
9751,-23.691625272260456,-46.54308889148245,sao bernardo do campo,SP
5011,-23.53458748765075,-46.683399583126544,sao paulo,SP
23540,-22.975371607276788,-43.70414862031853,rio de janeiro,RJ
19906,-22.98706490175424,-49.874302818339245,ourinhos,SP
15041,-20.78845634759468,-49.41956290374445,sao jose do rio preto,SP
22620,-23.010217438802,-43.31523396779967,rio de janeiro,RJ
4811,-23.71037572883606,-46.69398574187779,sao paulo,SP
18125,-23.530293072947767,-47.25438559348871,aluminio,SP
60764,-3.806172796554927,-38.58391517124474,fortaleza,CE
6401,-23.50693793797282,-46.873554819780566,barueri,SP
39205,-18.212677425966604,-45.23068174397176,tres marias,MG
14802,-21.773261160723628,-48.18642514185719,araraquara,SP
97010,-29.682942349154583,-53.81032118595993,santa maria,RS
21021,-22.842740305297507,-43.26329134194122,rio de janeiro,RJ
47807,-12.168916233513333,-45.00815777664866,barreiras,BA
40285,-12.990809705397568,-38.48408345238637,salvador,BA
9340,-23.66609771834638,-46.43631834590372,mauá,SP
20230,-22.91247822453689,-43.18204874508045,rio de janeiro,RJ
4823,-23.724661358589643,-46.69600043158865,sao paulo,SP
6330,-23.5553530884655,-46.82640726978372,carapicuíba,SP
90540,-30.01852964556529,-51.184706568555576,porto alegre,RS
74663,-16.63260270782688,-49.25399621869572,goiania,GO
20911,-22.89101355981301,-43.24558708465576,rio de janeiro,RJ
3505,-23.53631969969416,-46.53753387523808,sao paulo,SP
4104,-23.57625487898898,-46.63951243450284,sao paulo,SP
16400,-21.67985151822939,-49.75646013776836,lins,SP
20771,-22.883596228980284,-43.27360614821968,rio de janeiro,RJ
65760,-5.285967070549306,-44.49115302451546,presidente dutra,MA
7716,-23.344029079473813,-46.74404248162762,caieiras,SP
9311,-23.67893207918095,-46.450204400425,maua,SP
71937,-15.83922292662938,-48.0140131858414,brasilia,DF
68515,-6.060044446746588,-49.89299177144687,parauapebas,PA
65901,-5.514677236729392,-47.48884332980068,imperatriz,MA
93320,-29.692109825467604,-51.13243240629613,novo hamburgo,RS
14850,-21.3600874407864,-48.07341941281918,pradópolis,SP
35162,-19.458593434139605,-42.56663690441612,ipatinga,MG
13083,-22.81445142403528,-47.057210611301,campinas,SP
31275,-19.86239780792324,-43.96895034485541,belo horizonte,MG
2365,-23.702015385334693,-46.76895915792692,sao paulo,SP
22723,-22.912010164803235,-43.4052616664877,rio de janeiro,RJ
30421,-19.93507685123206,-43.97800209879401,belo horizonte,MG
5717,-23.63418718144368,-46.73258997217273,sao paulo,SP
86490,-23.403287434328707,-50.353305181808864,ribeirao do pinhal,PR
83880,-26.09355981366324,-49.79439420423073,rio negro,PR
45603,-14.78497554000975,-39.27451950838546,itabuna,BA
11463,-23.953025579645697,-46.29067132465073,guaruja,SP
88210,-27.15791888972704,-48.538096581912285,porto belo,SC
25550,-22.771424610707097,-43.38259154960715,sao joao de meriti,RJ
29199,-19.934084770363324,-40.139539157047366,aracruz,ES
6160,-23.55789512835748,-46.813187263845634,osasco,SP
28860,-22.4866031952518,-42.19847087996735,casimiro de abreu,RJ
46500,-13.016447564728082,-42.69356795142403,macaubas,BA
